"","geography","periodicity","seasonadj","geo_level","ind_level","industry","ownercode","sex","agegrp","race","ethnicity","education","firmage","firmsize","year","quarter","Emp","EmpEnd","EmpS","EmpTotal","EmpSpv","HirA","HirN","HirR","Sep","HirAEnd","SepBeg","HirAEndRepl","HirAEndR","SepBegR","HirAEndReplR","HirAS","HirNS","SepS","SepSnx","TurnOvrS","FrmJbGn","FrmJbLs","FrmJbC","FrmJbGnS","FrmJbLsS","FrmJbCS","EarnS","EarnBeg","EarnHirAS","EarnHirNS","EarnSepS","Payroll","state","Open.State.MOU","Abbr","Name","Ag..Abbr","Ag..Name","Option","Version"
"78",5,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,59551,60180,45184,84423,44018,24872,22285,2587,24243,14996,14367,10769,0.25,0.24,0.18,8688,7193,7522,8497,0.19,4227,3500,728,3905,2675,1230,2272,1892,1822,1513,1470,384848944,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"79",5,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,107152,107642,103125,112920,101490,5768,3916,1852,5278,4517,4027,2677,0.042,0.037,0.025,4661,3005,3025,11749,0.08,1840,1363,477,2809,1086,1723,3038,2965,968,1077,2088,955090538,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"80",5,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,181261,181173,165178,201647,164363,20386,18444,1942,20474,15995,16083,11714,0.088,0.089,0.065,13026,11169,12211,14172,0.082,4281,4371,-90,5310,4316,994,3287,3090,2019,2044,1989,1736754187,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"81",5,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,11250,12314,10002,14225,9821,2975,2176,799,1911,2312,1248,923,0.196,0.106,0.078,1018,764,837,1205,0.111,1389,354,1035,601,395,206,1988,1841,1223,1143,1289,66240912,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"82",5,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,90229,93700,72131,121472,73069,31243,28536,2707,27771,21569,18098,14491,0.235,0.197,0.158,10521,9562,11459,13306,0.165,7078,3587,3490,3520,4497,-977,1226,1067,925,917,906,323598209,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"83",5,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,23059,23919,20641,27486,20746,4427,3772,656,3568,3278,2418,1406,0.14,0.103,0.06,1691,1495,1797,2117,0.092,1872,1010,862,1061,1168,-106,2574,2400,1666,1697,1732,176449395,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"84",5,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,47249,47710,45220,50145,44985,2895,2365,531,2435,2490,2029,1490,0.052,0.043,0.031,1968,1693,1733,2273,0.047,1000,546,454,793,513,279,2815,2757,1904,1892,2141,398059881,"AR",NA,"AR","Arkansas","ARDWS","Arkansas Department of Workforce Services","A",2
"86",6,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,335399,347391,248135,553926,241930,218527,169614,48913,206535,99256,87264,50460,0.291,0.256,0.148,39718,23342,33512,43131,0.167,48796,37735,11061,20426,14388,6039,2189,1807,1406,1440,1429,2178885917,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"87",6,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,27117,27562,25703,29511,24331,2394,2012,382,1949,1859,1414,1021,0.068,0.052,0.037,2518,1128,1146,1319,0.075,838,399,439,1986,454,1531,11350,10993,6955,6729,9098,930076475,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"88",6,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,107138,107340,103477,113769,103977,6631,3318,3314,6429,3863,3661,2308,0.036,0.034,0.022,2781,2435,3282,2890,0.027,1555,1519,36,775,1389,-614,9962,9909,5975,6059,10745,3227331497,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"89",6,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,646260,662062,559985,799013,557274,152753,126310,26443,136951,102077,86275,44185,0.156,0.132,0.068,60157,49356,57447,57249,0.105,57892,41983,15909,33639,30892,2748,4677,4299,3294,3299,3402,9067884700,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"90",6,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,1244795,1251597,1172297,1347294,1174593,102498,86733,15766,95697,79300,72498,41423,0.064,0.058,0.033,56970,51191,59266,63210,0.051,37877,31290,6587,27242,29442,-2199,6937,6814,4016,4062,5665,26416789681,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"91",6,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,691078,700279,640429,766138,636650,75060,67012,8048,65859,59850,50649,27389,0.086,0.073,0.039,43544,39243,39766,43110,0.068,32461,23444,9017,24541,20987,3554,5962,5868,3774,3816,4938,12750073702,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"92",6,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,1575325,1511389,1368081,1759415,1333794,184090,162962,21127,248026,143308,207244,95563,0.093,0.134,0.062,151559,139017,117271,136470,0.105,47745,111406,-63662,66365,31741,34625,2884,2618,1623,1549,1840,13152501236,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"93",6,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,476276,472092,436364,523892,429637,47616,40422,7193,51800,35728,39912,21132,0.075,0.084,0.045,31802,27568,25075,28610,0.069,14596,19351,-4755,15812,8999,6812,4204,3966,2346,2367,2655,5912660979,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"94",6,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,542504,563170,484482,688912,484611,146408,105650,40758,125743,78688,58022,34992,0.142,0.105,0.063,40397,29681,40527,42101,0.085,43696,21243,22453,15108,15921,-813,10689,10002,4991,5880,5914,17108015101,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"95",6,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,515702,516394,480947,561308,483788,45607,38968,6639,44914,35447,34755,19606,0.069,0.067,0.038,26839,25034,29680,30907,0.06,15841,15195,647,11616,14537,-2921,11377,10992,5478,5339,7274,17473300271,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"96",6,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,258024,264307,237823,292242,236034,34218,28385,5833,27935,26484,20201,11048,0.101,0.077,0.042,17880,15755,16091,17654,0.075,15436,9161,6276,10360,8472,1888,5182,4973,3057,3118,3747,4091701741,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"97",6,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,1145651,1184365,1041911,1352792,1028161,207142,175316,31826,168427,142454,103740,57826,0.122,0.089,0.05,92468,78439,78718,90622,0.088,84628,46026,38602,53366,39170,14195,8792,8402,5114,5495,6460,30501849217,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"98",6,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,242945,240740,226806,260378,226051,17434,15166,2268,19639,13934,16139,10536,0.058,0.067,0.044,13059,12038,12303,14059,0.06,3398,5625,-2227,3833,3165,668,8641,8359,3841,3766,6181,6279640616,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"99",6,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,973676,980654,786927,1285055,781127,311379,273999,37379,304400,193727,186749,134354,0.198,0.191,0.137,119173,106072,113373,120465,0.152,59373,52320,7052,39210,33004,6206,3483,3032,2208,2242,2314,9702032768,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"100",6,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,1341792,1367183,1274806,1472292,1216776,130500,91060,39441,105109,92377,66986,58108,0.068,0.049,0.043,101048,65282,43018,109052,0.082,34269,9033,25236,63232,6078,57154,4354,4194,1378,1652,2097,17458098858,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"101",6,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,2079485,2103976,1928030,2305425,1916335,225939,193066,32873,201449,175946,151455,94320,0.084,0.072,0.045,132773,116621,121079,131803,0.069,81626,57308,24318,72244,60550,11694,4070,3886,2438,2429,2507,25074317580,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"102",6,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,313707,318062,279777,370548,271571,56841,45867,10974,52486,38285,33930,22397,0.121,0.107,0.071,30336,22710,22131,31306,0.11,15888,11798,4090,16122,7733,8389,3375,3212,2027,2017,1892,3334645911,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"103",6,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,1435217,1464318,1241262,1731664,1218929,296447,268156,28291,267346,223056,193955,139172,0.154,0.134,0.096,158459,143040,136126,162727,0.129,83884,53948,29936,71151,48310,22841,1844,1687,1277,1272,1316,7679620059,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"104",6,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,489577,503301,440776,572938,435425,83361,72306,11056,69637,62525,48801,27534,0.126,0.098,0.055,41531,35447,36180,44488,0.098,34991,21181,13810,25615,20392,5223,2921,2757,1818,1862,1866,4318042910,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"105",6,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,647318,652257,626093,678432,623780,31114,22182,8932,26175,26164,21225,17002,0.04,0.033,0.026,20676,17562,18364,19482,0.032,9162,4375,4788,6123,3759,2364,5706,5639,3506,3566,4020,11242792261,"CA",NA,"CA","California","CEDD","California Employment Development Department","B",2
"107",8,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,12823,13557,10909,16777,10820,3954,3148,806,3220,2648,1914,1208,0.201,0.145,0.092,1305,938,1217,1454,0.126,1440,708,732,697,617,79,2620,2388,2063,2026,1953,103211459,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"108",8,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,31029,31991,27981,36313,26950,5284,4718,566,4322,4010,3048,1825,0.127,0.097,0.058,3340,2626,2309,2615,0.106,2185,1242,943,2018,1071,947,9711,9188,6720,6414,7494,926113426,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"109",8,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,10398,12875,7987,15545,9820,5148,669,4479,2671,4888,2411,459,0.42,0.207,0.039,497,214,2331,294,0.05,4429,2112,2317,364,2038,-1675,6414,6384,4917,4684,5478,314708713,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"110",8,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,130945,135924,111631,165950,111044,35005,29049,5956,30026,24293,19314,9685,0.182,0.145,0.073,13053,10773,12466,13164,0.117,14608,9659,4949,7595,6968,628,4248,3917,3383,3365,3518,1722376014,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"111",8,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,138013,140189,127998,153416,127922,15403,12645,2759,13227,12191,10015,5409,0.088,0.072,0.039,7939,6940,7864,9539,0.068,6782,4443,2339,3878,3838,40,5491,5285,3421,3300,4384,2253596377,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"112",8,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,98217,99918,90537,110065,90247,11848,10217,1631,10147,9381,7680,4363,0.095,0.078,0.044,6534,5997,6243,6882,0.074,5018,3348,1670,3570,3319,251,6236,5989,4299,4306,4715,1868890511,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"113",8,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,253183,238707,209330,292336,210536,39152,34193,4960,53629,29377,43853,19805,0.119,0.178,0.081,26380,23911,27586,26912,0.127,9572,22987,-13415,11282,11838,-556,2520,2251,1474,1434,1658,1824613487,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"114",8,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,67355,65858,58529,78165,58014,10810,9455,1355,12307,7329,8826,4219,0.11,0.133,0.063,5696,4704,5181,5230,0.093,3110,4586,-1475,3036,2582,455,4245,3880,2712,2745,2807,842104387,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"115",8,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,74610,74868,69298,82103,68863,7493,6239,1254,7236,5570,5312,3210,0.075,0.071,0.043,4609,4121,4174,4661,0.067,2360,2218,141,2017,1637,380,7490,7204,4681,4622,5819,1664806308,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"116",8,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,106963,106698,98956,116185,99934,9223,8098,1125,9487,7742,8007,4240,0.072,0.075,0.04,6046,5637,7025,6753,0.065,3502,3820,-318,2781,3765,-985,7002,6738,4293,4292,4804,2231115983,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"117",8,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,44549,45207,39814,51667,38595,7118,6048,1070,6460,5393,4735,2409,0.12,0.106,0.054,4610,3789,3391,5012,0.121,2984,2294,690,3069,1842,1226,4042,3816,2742,2839,3101,543154572,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"118",8,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,190383,196318,174178,219007,172282,28623,23668,4955,22688,22140,16205,7741,0.115,0.084,0.04,14954,12540,13058,15267,0.087,14399,8536,5863,9281,7501,1780,6866,6574,4915,5166,5129,3990480028,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"119",8,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,37372,38116,34286,42144,32723,4772,3686,1086,4029,3830,3086,2080,0.101,0.082,0.055,3831,2593,2268,3948,0.113,1750,1067,682,2631,974,1657,7461,7125,5650,3844,4813,845262173,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"120",8,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,142851,144242,112201,195828,112963,52977,44988,7988,51585,32041,30650,20277,0.223,0.214,0.141,16847,14867,17609,19281,0.161,11764,10116,1648,5804,6466,-662,3215,2757,2226,2269,2252,1316668601,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"121",8,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,192527,199183,182791,213380,174392,20852,13371,7482,14197,16392,9736,8164,0.084,0.05,0.042,14735,9268,6337,21347,0.099,8228,1662,6565,9432,1099,8333,3472,3354,1584,1710,1917,2001606579,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"122",8,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,285045,291488,259972,324266,255470,39221,32419,6802,32778,31516,25073,17986,0.109,0.087,0.062,23961,21621,19459,31286,0.106,13530,7426,6105,11207,6759,4448,3787,3585,2524,2544,2936,3226992146,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"123",8,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,52248,53851,44646,65229,33550,12981,8601,4379,11378,9205,7602,4942,0.174,0.143,0.093,14908,6838,3812,13666,0.32,4263,2584,1679,12859,1702,11157,2211,2005,1780,1514,1664,340442807,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"124",8,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,236476,243258,193698,309354,187478,72877,63707,9170,66096,49560,42778,31398,0.207,0.178,0.131,33244,27858,27023,38206,0.184,18162,11295,6867,16153,9664,6490,1787,1583,1383,1336,1378,1282830239,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"125",8,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,69841,72286,61399,85842,60330,16001,13254,2748,13556,10887,8442,4840,0.153,0.119,0.068,6936,5581,5866,7212,0.115,6047,3609,2438,4346,3337,1009,3104,2888,2240,2138,2249,655379380,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"126",8,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,104881,105943,99410,112649,97969,7769,5532,2237,6706,6533,5471,3579,0.062,0.052,0.034,6005,3609,4564,5080,0.056,2954,1928,1026,3373,1818,1555,4354,4264,2800,2844,2940,1377645909,"CO",NA,"CO","Colorado","CODOLES","Colorado Department of Labor and Employment","B",2
"128",9,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,3480,3791,3238,4109,3288,629,446,183,318,553,242,119,0.152,0.067,0.033,154,120,204,234,0.06,434,106,328,86,129,-43,2509,2481,1576,1776,1639,27124678,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"129",9,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,464,452,434,487,444,23,18,4,35,18,30,11,0.039,0.066,0.024,13,12,23,19,0.037,7,18,-11,7,17,-9,3807,3647,2304,2377,2414,5527735,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"130",9,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,7662,7691,7446,8030,7446,368,220,147,339,245,216,108,0.032,0.028,0.014,191,152,191,237,0.029,137,116,21,87,101,-13,9491,9387,5938,6195,7413,218772902,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"131",9,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,51951,52484,46483,60435,46420,8484,6498,1986,7951,6001,5468,2115,0.115,0.105,0.041,3812,3004,3750,3757,0.081,3886,3386,501,2537,2491,46,4779,4496,3227,3180,3560,749672369,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"132",9,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,160739,168080,153531,177227,152990,16488,7320,9168,9147,14549,7208,2789,0.088,0.044,0.017,6683,4880,6143,6860,0.044,11760,3404,8356,3705,3300,405,6956,6861,4618,4309,5564,3622688632,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"133",9,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,62732,63315,58902,68119,58930,5387,4685,702,4804,4413,3830,1827,0.07,0.061,0.029,3128,2835,3156,3330,0.055,2586,2003,583,1890,1911,-21,7624,7419,5876,5981,6308,1449421489,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"134",9,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,186612,178919,163365,206590,159781,19978,17465,2513,27671,15554,23247,10593,0.085,0.127,0.058,17232,15763,13647,16540,0.103,4961,12628,-7667,7396,3824,3573,2812,2555,1464,1399,1676,1485833051,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"135",9,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,42404,41702,38559,46503,38138,4099,3524,575,4801,3143,3845,1885,0.075,0.091,0.045,2643,2374,2222,2812,0.071,1258,2016,-758,1322,880,441,3899,3657,2324,2214,3124,482899452,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"136",9,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,36568,36651,34215,39854,34295,3286,2608,678,3203,2436,2353,1105,0.067,0.064,0.03,1854,1617,1934,1965,0.056,1331,1227,104,919,1025,-106,8180,7934,4560,4623,5901,890138306,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"137",9,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,112946,112896,107418,120686,108338,7740,5984,1756,7790,5478,5528,2904,0.049,0.049,0.026,4042,3800,4961,5189,0.043,2574,2602,-27,1670,2627,-957,19583,19384,9492,9167,17194,6656635461,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"138",9,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,19168,19390,17856,21116,17738,1948,1735,213,1726,1534,1312,693,0.08,0.068,0.036,1190,1089,1072,1173,0.066,841,636,205,727,609,118,7111,6773,3053,3050,4142,403472332,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"139",9,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,93885,96405,87536,104783,86098,10898,8926,1972,8378,8869,6349,3320,0.093,0.067,0.035,6688,5416,5250,6624,0.076,5549,3123,2426,4131,2830,1302,8488,8231,4979,5340,6585,2447819862,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"140",9,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,31732,32788,30021,34995,30175,3263,2865,398,2207,2767,1711,1088,0.086,0.053,0.034,1295,1203,1449,1709,0.05,1679,531,1148,490,644,-153,16297,16118,9062,8985,13796,1613241294,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"141",9,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,81302,82604,66683,104825,65784,23524,19764,3760,22221,15921,14619,10291,0.194,0.178,0.126,9357,8023,8458,9369,0.14,5630,4486,1145,3557,2655,902,3752,3278,2652,2431,2310,864060146,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"142",9,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,175993,181276,165813,196195,159415,20202,9158,11044,14919,15463,10180,5454,0.087,0.057,0.031,13574,6149,7176,14854,0.086,10009,4993,5017,10526,4094,6432,4760,4630,2144,1819,2399,2573167643,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
"143",9,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,259138,259377,241089,282047,237624,22909,19744,3165,22670,18288,18049,12754,0.071,0.07,0.049,17604,13860,14139,16342,0.07,5534,5332,202,8151,5017,3134,3908,3734,2598,2465,2491,3022409881,"CT",NA,"CT","Connecticut","CTDOL","Connecticut Department of Labor","B",2
